Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Vladimir Guerrero Jr.","TOR",152.945,662.68,576.806,169.7,108.571,31.8681,0.474176,28.7868,93.811,95.3079,74.8884,7.97721,90.5738,6.27511,4.4749,0.235758,15.1704,4.78111,2.07621,0.294206,0.113008,0.136678,0.826821,0.378693,0.500821,0.375728,0.879514,0.206615,2.97296,0.305059,-0.230437,-1.09392,112.021,33.7203,143.973,-1.32436,-0.973159,33.0203423500061,-12.969105422496796,4.38507,18.420000076293945,3.14121,0.10444,1.32697,3.14121,-0.10444,3.23071,987.3,6.452941176,987.3,6.452941176,,,,,,,,,,,,,,,,,,,"Vladimir Guerrero Jr.","19611",665489
"Bryce Harper","PHI",140.07,606.406,522.76,142.286,83.7127,31.6526,0.580277,26.3406,82.2803,84.3217,74.4531,7.61128,129.286,4.59738,4.2182,0.377262,9.87372,9.35133,3.41483,0.272182,0.122778,0.213201,0.575878,0.365225,0.486114,0.363662,0.851338,0.213931,3.59658,0.312226,0.351324,-0.552427,96.5676,24.916,133.095,-0.201103,0.784079,23.58471690118313,-10.114783227443695,3.44233,47.75,2.30332,-1.57918,0.568756,2.30332,1.57918,4.24166,860.8,6.148571428,860.8,6.148571428,,,,,,,,,,,,,,,,,,,"Bryce Harper","11579",547180
"Nick Kurtz","ATH",141.972,576.852,514.563,134.603,69.3564,26.1321,1.65186,37.4629,93.5816,94.783,54.4735,3.5683,177.295,3.56289,3.66699,0.585518,7.11116,3.09426,1.02116,0.261588,0.0944324,0.307349,0.307248,0.334289,0.537209,0.367792,0.871498,0.275622,3.84573,0.320096,0.0384903,-0.616781,93.7955,25.636,137.362,-0.57829,-2.69198,24.894522190093994,-13.895553827285767,3.1228,18.799999237060547,2.98772,0.597578,1.31301,2.98772,-0.597578,3.24932,852.5,6.003521126,852.5,6.003521126,,,,,,,,,,,,,,,,,,,"Nick Kurtz","35110",701762
"Freddie Freeman","LAD",143.043,617.859,540.134,150.382,93.1023,33.2594,1.7818,22.2385,83.932,84.1535,64.6996,7.59962,114.466,7.86702,4.91527,0.243252,10.3768,7.63095,2.14936,0.278416,0.104716,0.185262,0.565231,0.360983,0.470107,0.355876,0.831089,0.19169,4.16871,0.313812,-0.759756,-0.397532,94.4857,21.4809,129.176,-1.15729,0.137764,20.148850440979004,-10.946988210082054,3.08092,66.9000015258789,2.5628,0.376404,0.793117,2.5628,-0.376404,3.94251,842.5,5.891608391,842.5,5.891608391,,,,,,,,,,,,,,,,,,,"Freddie Freeman","5361",518692
"Pete Alonso","BAL",152.713,655.341,576.257,145.282,80.4119,27.8343,1.07884,35.9566,84.9794,102.607,59.8995,4.42591,150.281,12.746,6.22956,0.208631,12.1243,1.96287,0.905866,0.252113,0.091402,0.229317,0.398584,0.332646,0.49135,0.350904,0.823996,0.239237,2.68786,0.2759,-1.17705,-0.959611,97.5719,20.1383,127.713,-2.13666,-1.65904,19.268467664718628,-14.025538921356201,2.84415,24.34000015258789,2.63823,-0.969933,1.45253,2.63823,0.969933,3.06329,881.3,5.760130718,881.3,5.760130718,,,,,,,,,,,,,,,,,,,"Pete Alonso","19251",624413
"Matt Olson","ATL",153.761,665.298,576.117,142.496,81.932,30.1318,1.0284,29.4036,86.9743,92.6728,79.2403,3.75335,159.576,5.37283,4.33579,0.2321,11.0826,0.99727,0.269341,0.247338,0.119105,0.239857,0.496566,0.341484,0.456323,0.344218,0.797807,0.208985,2.45694,0.288889,-0.847428,-0.985544,95.4428,16.8328,120.915,-1.83297,2.79458,14.658435463905334,-9.069685935974121,2.83645,49.029998779296875,2.867,-0.233015,1.24004,2.867,0.233015,3.34662,838.4,5.444155844,838.4,5.444155844,,,,,,,,,,,,,,,,,,,"Matt Olson","14344",621566
"Michael Busch","CHC",141.336,590.713,518.862,129.292,71.9282,25.7804,2.5492,29.0341,78.7392,79.5629,59.9808,1.51457,148.182,7.85284,3.37276,0.644249,7.11359,3.66668,0.84345,0.249183,0.10154,0.250853,0.404778,0.334072,0.476568,0.348377,0.81064,0.227384,3.87726,0.290587,-0.73061,-0.524736,86.7378,16.9405,124.025,-1.25535,0.298713,15.518082022666931,-10.65754309296608,2.54275,106.19000244140625,1.47989,-0.0340873,0.8511,1.47989,0.0340873,3.8652,777.3,5.512765957,777.3,5.512765957,,,,,,,,,,,,,,,,,,,"Michael Busch","26319",683737
"Cody Bellinger","NYY",138.616,594.564,535.159,137.806,88.0325,24.3701,2.86738,22.5357,76.9237,79.5587,49.1353,2.85662,89.1732,3.14056,6.94196,0.186835,7.47132,11.1999,2.7163,0.257504,0.082641,0.149981,0.55101,0.3198,0.440089,0.326137,0.759889,0.182585,4.97845,0.267826,-0.0475144,0.220198,76.5675,6.3152,108.747,0.172684,2.12708,6.319705829024315,-2.78322696685791,2.42062,79.86000061035156,2.50314,-0.906777,0.294327,2.50314,0.906777,4.60756,709.2,5.102158273,709.2,5.102158273,,,,,,,,,,,,,,,,,,,"Cody Bellinger","15998",641355
"Tyler Soderstrom","ATH",140.053,584.965,524.872,134.161,81.3439,27.3485,1.38718,24.0814,71.5314,78.4576,50.2541,2.18882,137.594,5.9105,3.73656,0.191859,12.48,5.33181,1.90444,0.255607,0.0859096,0.235217,0.365235,0.325469,0.45064,0.334344,0.776109,0.195033,3.49817,0.299999,-0.114091,-0.606877,79.229,10.1109,114.385,-0.720968,0.833368,9.224431693553925,-6.010798215866089,2.35435,83.08000183105469,2.18152,0.205267,0.542006,2.18152,-0.205267,4.27733,706.9,5.049285714,706.9,5.049285714,,,,,,,,,,,,,,,,,,,"Tyler Soderstrom","27467",691016
"Ben Rice","NYY",131.653,541.364,475.314,117.632,65.9592,22.8993,2.0635,26.71,74.1507,74.7835,53.5331,0.26298,114.145,7.8835,4.43067,0.20287,9.56577,3.92442,1.76639,0.247483,0.0988854,0.210847,0.468991,0.33086,0.472926,0.345886,0.803785,0.225443,3.96844,0.268294,-0.0858134,-0.77764,78.3967,14.4303,122.314,-0.863454,-1.28619,13.413766205310822,-9.078587651252747,2.31812,53.189998626708984,2.07666,-0.643552,0.694322,2.07666,0.643552,4.07424,705.7,5.346212121,705.7,5.346212121,,,,,,,,,,,,,,,,,,,"Ben Rice","29576",700250
