Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Andrés Giménez","TOR",138,595,534,134,93,27,2,12,68,59,38,1,104,16,4,3,,23,5,0.250597,0.0642238,0.174487,0.368072,0.317592,0.374882,0.305247,0.692474,0.124285,5.68178,0.288899,0.00549993,1.65717,66.5316,-3.77219,95.4204,1.66267,-1.43328,-1.5489109754562378,4.9417173862457275,2.44238,315.0299987792969,,,,,,,610.6,4.424637681,610.6,4.424637681,,,,,,,,,,,,,,,,,,,"Andres Gimenez","19950",665926
"Marcus Semien","NYM",149,644,575,135,91,25,2,18,71,67,59,1,108,4,5,1,,12,3,0.235428,0.0915039,0.168474,0.543132,0.308769,0.376813,0.301393,0.685582,0.141385,4.26931,0.259514,0.344686,0.180707,69.9959,-6.09761,95.3502,0.525393,3.18684,-3.023645758628845,5.086836218833923,2.40324,248.35000610351562,,,,,,,637.5,4.278523489,637.5,4.278523489,,,,,,,,,,,,,,,,,,,"Marcus Semien","12533",543760
"Xavier Edwards","MIA",139,602,540,148,115,25,4,5,72,49,51,1,87,2,4,4,,27,7,0.274472,0.0840913,0.144996,0.579955,0.336921,0.361583,0.309343,0.698504,0.0871111,5.79891,0.316913,0.901578,1.36787,69.3164,-1.81458,96.1537,2.26945,1.35499,-0.4748668670654297,3.504990577697754,2.3592,174.64999389648438,,,,,,,621.8,4.473381294,621.8,4.473381294,,,,,,,,,,,,,,,,,,,"Xavier Edwards","22266",669364
"Brandon Lowe","PIT",131,567,508,125,75,25,1,25,69,75,50,2,140,6,4,0,,6,1,0.247142,0.0880915,0.247262,0.356267,0.319058,0.44666,0.330067,0.765718,0.199518,3.64919,0.290662,-0.391773,-0.317696,74.827,7.83157,109.808,-0.70947,-3.19596,5.881856203079224,-1.9709649085998535,2.33018,195.5500030517578,,,,,,,681.8,5.204580152,681.8,5.204580152,,,,,,,,,,,,,,,,,,,"Brandon Lowe","18882",664040
"Otto Lopez","MIA",141,609,554,146,104,28,3,12,70,61,42,1,96,5,4,4,,18,6,0.263485,0.0693054,0.158372,0.437612,0.318728,0.386825,0.308626,0.705552,0.12334,5.06779,0.298191,0.585462,0.316658,69.7679,-2.1901,95.6627,0.90212,-2.10523,-2.228531539440155,4.419774770736694,2.2972,213.89999389648438,,,,,,,633.1,4.490070921,633.1,4.490070921,,,,,,,,,,,,,,,,,,,"Otto Lopez","19608",672640
"Chase Meidroth","CHW",130,560,479,119,90,21,1,8,63,46,65,1,88,9,4,3,,12,4,0.248673,0.11624,0.156797,0.741346,0.347282,0.342412,0.311185,0.689694,0.0937389,4.04782,0.287784,-0.364344,-0.168825,65.3179,-0.850447,98.65,-0.533169,1.72358,-1.4241798520088196,4.1735838651657104,2.2533,335.4200134277344,,,,,,,562.8,4.329230769,562.8,4.329230769,,,,,,,,,,,,,,,,,,,"Chase Meidroth","31580",805367
"Matt McLain","CIN",141,609,536,126,79,25,2,20,72,69,60,1,166,8,4,1,,18,4,0.23448,0.098344,0.272763,0.360548,0.317924,0.397502,0.313679,0.715426,0.163022,5.12502,0.299271,0.213593,0.970178,72.2666,0.308537,95.5853,1.18377,0.926021,-2.0027095079421997,3.35102117061615,2.21096,232.22999572753906,,,,,,,668.5,4.741134751,668.5,4.741134751,,,,,,,,,,,,,,,,,,,"Matt McLain","29695",680574
"Jose Altuve","HOU",147,637,571,147,102,27,0,18,71,70,54,1,111,6,4,1,,14,5,0.257729,0.0849804,0.173963,0.488497,0.325961,0.399316,0.317385,0.725277,0.141587,3.77336,0.289897,-0.439485,-0.0471144,77.5057,2.23921,103.754,-0.486599,-2.34497,2.3315169513225555,-3.5699652433395386,2.11644,124.97000122070312,,,,,,,692.3,4.709523809,692.3,4.709523809,,,,,,,,,,,,,,,,,,,"Jose Altuve","5417",514888
"Luis García Jr.","WSN",121,525,486,132,88,26,2,17,63,65,31,1,81,2,4,2,,14,6,0.2721,0.0598039,0.154877,0.386139,0.316226,0.437213,0.324377,0.75344,0.165114,4.75364,0.294603,-0.0406003,-0.310769,66.8587,4.82589,107.814,-0.35137,2.02571,4.510640472173691,-1.6492881774902344,2.07983,233.02999877929688,,,,,,,608.6,5.029752066,608.6,5.029752066,,,,,,,,,,,,,,,,,,,"Luis Garcia Jr.","20391",671277
"Ozzie Albies","ATL",146,630,571,145,96,30,2,18,74,71,48,1,97,5,4,1,,12,3,0.253735,0.0759167,0.153654,0.494077,0.315105,0.405163,0.31349,0.720268,0.151428,4.70977,0.276184,0.251078,0.265123,74.662,0.222684,99.8653,0.516201,-3.97578,0.41559528559446335,-1.7257766723632812,2.01045,182,,,,,,,682,4.671232876,682,4.671232876,,,,,,,,,,,,,,,,,,,"Ozzie Albies","16556",645277
"Jonathan India","KCR",128,553,478,121,81,26,1,13,67,59,56,1,99,13,4,2,,5,3,0.253378,0.100477,0.179102,0.561002,0.344943,0.395781,0.327164,0.740723,0.142403,3.55735,0.291739,0.424364,-1.13224,71.6757,6.33453,106.898,-0.707872,-1.16594,3.7880191802978516,-5.390942215919495,1.78335,382.6499938964844,,,,,,,611,4.7734375,611,4.7734375,,,,,,,,,,,,,,,,,,,"Jonathan India","21523",663697
"Jorge Polanco","NYM",126,546,485,119,76,23,0,21,63,67,53,2,111,4,4,0,,7,3,0.24608,0.0975625,0.204001,0.478244,0.323293,0.421932,0.323941,0.745225,0.175852,3.12411,0.276684,-0.317979,-0.535773,69.3397,4.82556,110.796,-0.853753,3.22866,6.132559716701508,-6.8713438510894775,1.78298,230.16000366210938,,,,,,,621.4,4.931746031,621.4,4.931746031,,,,,,,,,,,,,,,,,,,"Jorge Polanco","13152",593871
"Colt Keith","DET",109,469,421,111,73,21,3,14,61,54,41,1,96,2,3,1,,2,1,0.263443,0.0875522,0.204836,0.427426,0.329643,0.427966,0.328323,0.757609,0.164523,3.96696,0.307642,0.775416,-0.824508,61.2298,5.8138,110.463,-0.0490919,0.312608,5.734285742044449,-4.962392330169678,1.73053,309.54998779296875,,,,,,,540.2,4.955963302,540.2,4.955963302,,,,,,,,,,,,,,,,,,,"Colt Keith","27899",690993
"Jake Cronenworth","SDP",146,630,545,126,84,26,3,14,75,62,66,1,124,12,4,2,,5,2,0.231635,0.104817,0.196356,0.53381,0.325781,0.366127,0.307624,0.691908,0.134492,4.09783,0.272436,0.116777,-0.918151,71.6615,-2.77784,100.056,-0.801374,-1.14623,-0.7593018040060997,-3.646233558654785,1.69375,403.05999755859375,,,,,,,622.6,4.264383561,622.6,4.264383561,,,,,,,,,,,,,,,,,,,"Jake Cronenworth","18036",630105
"Gavin Lux","TBR",105,455,401,101,69,21,2,9,55,45,47,1,100,2,3,2,,3,1,0.251776,0.10231,0.219804,0.465459,0.330155,0.380453,0.313238,0.710608,0.128676,3.97528,0.312083,0.101157,-0.481137,53.8294,0.0676921,99.4397,-0.37998,-1.7674,-0.6804299354553223,-0.042401790618896484,1.5283,532.8699951171875,,,,,,,471.4,4.489523809,471.4,4.489523809,,,,,,,,,,,,,,,,,,,"Gavin Lux","19955",666158
"Jeff McNeil","ATH",134,581,517,132,91,29,2,10,67,57,47,1,78,11,4,2,,5,1,0.254489,0.0800933,0.134829,0.594036,0.326354,0.372954,0.309041,0.699308,0.118466,4.19138,0.281628,-1.33325,-0.224852,66.756,-1.89368,94.6109,-1.5581,-1.43483,-5.248416543006897,-0.25982773303985596,1.48239,357.8399963378906,,,,,,,592.4,4.420895522,592.4,4.420895522,,,,,,,,,,,,,,,,,,,"Jeff McNeil","15362",643446
"Romy Gonzalez","BOS",92,399,366,96,62,19,3,14,51,49,26,1,99,3,3,1,,11,4,0.263092,0.0643577,0.24844,0.259047,0.314492,0.43898,0.324301,0.753472,0.175888,5.57699,0.323047,-0.326306,-0.0700118,50.788,3.64305,103.746,-0.396318,-1.69226,1.3654997944831848,-0.8672648668289185,1.45603,413.9700012207031,,,,,,,472.1,5.131521739,472.1,5.131521739,,,,,,,,,,,,,,,,,,,"Romy Gonzalez","21562",663853
"Cole Young","SEA",91,392,343,81,55,16,2,8,47,37,39,1,74,6,3,2,,6,3,0.235421,0.0983931,0.188064,0.52319,0.320337,0.362585,0.302879,0.682922,0.127164,4.53839,0.275998,0.0381352,-0.667913,43.079,-3.23885,99.717,-0.629778,-0.676265,-0.7605421990156174,0.8237351179122925,1.38687,520.47998046875,,,,,,,381.6,4.193406593,381.6,4.193406593,,,,,,,,,,,,,,,,,,,"Cole Young","31680",702284
"Christian Moore","LAA",113,490,436,100,65,18,3,15,59,52,46,0,150,3,3,1,,8,3,0.229275,0.0934917,0.306574,0.304957,0.304805,0.384715,0.302186,0.68952,0.155439,5.18558,0.310548,-0.037875,-0.434143,53.5731,-4.32421,91.5301,-0.472018,-0.0595178,-5.363589406013489,1.6904821507632732,1.3497,417.2900085449219,,,,,,,488.1,4.319469026,488.1,4.319469026,,,,,,,,,,,,,,,,,,,"Christian Moore","34979",695681
"Nick Gonzales","PIT",102,441,400,102,68,23,3,8,55,46,29,1,94,6,3,2,,3,2,0.255293,0.0662194,0.212767,0.31123,0.313297,0.392068,0.307734,0.705365,0.136774,4.40691,0.311347,0.197591,-1.1218,50.2023,-1.90526,94.5092,-0.924212,-2.14001,-3.7941033840179443,1.0849862098693848,1.22397,524.9400024414062,,,,,,,435.3,4.267647058,435.3,4.267647058,,,,,,,,,,,,,,,,,,,"Nick Gonzales","27490",693304
"Vaughn Grissom","LAA",68,294,263,66,46,13,1,7,33,30,23,0,58,5,2,2,,5,1,0.252779,0.0767759,0.197966,0.387823,0.321131,0.383246,0.309709,0.704377,0.130467,4.39949,0.298689,0.168309,0.089217,33.9397,-0.798666,96.7127,0.257526,0.651441,-0.8815564513206482,1.8014414310455322,1.12942,535.52001953125,,,,,,,306.5,4.507352941,306.5,4.507352941,,,,,,,,,,,,,,,,,,,"Vaughn Grissom","26031",687093
"Tommy Edman","LAD",131,567,516,122,83,25,2,13,61,58,39,0,101,6,4,3,,12,2,0.236264,0.0686852,0.177955,0.385969,0.295107,0.366471,0.290408,0.661578,0.130207,4.96081,0.268242,0.335935,0.646521,56.5696,-10.4258,85.0328,0.982456,-1.0986,-9.075677990913391,1.0764024257659912,1.11162,294.45001220703125,,,,,,,525.5,4.011450381,525.5,4.011450381,,,,,,,,,,,,,,,,,,,"Tommy Edman","19470",669242
"Thairo Estrada",,78,336,310,81,56,16,1,8,38,36,17,0,63,5,2,2,,6,3,0.262714,0.0504978,0.186748,0.270406,0.31002,0.397816,0.308513,0.707836,0.135102,4.48534,0.304422,0.0233621,-0.468814,38.462,-1.23901,96.6407,-0.445452,-0.126823,-1.7795028388500214,1.073177233338356,1.0912,722.5499877929688,,,,,,,339.9,4.357692307,339.9,4.357692307,,,,,,,,,,,,,,,,,,,"Thairo Estrada","16426",642731
"Luis Rengifo",,97,420,382,97,69,16,2,10,49,41,29,0,75,4,3,2,,12,5,0.25275,0.069452,0.178309,0.389504,0.310032,0.382511,0.303028,0.692543,0.129761,5.15907,0.289215,0.542847,-0.394064,46.2068,-3.41939,92.8723,0.148783,-1.80286,-3.3894060850143433,-0.30285918712615967,1.07657,445.32000732421875,,,,,,,420.8,4.338144329,420.8,4.338144329,,,,,,,,,,,,,,,,,,,"Luis Rengifo","19858",650859
"Max Muncy","ATH",96,413,374,88,55,21,1,11,45,47,27,0,117,7,3,2,,5,2,0.236044,0.0656068,0.283024,0.231806,0.296857,0.388089,0.299161,0.684946,0.152046,3.76994,0.308873,0.0562393,-0.590127,44.1403,-4.65886,87.8053,-0.533888,0.30396,-6.469881594181061,1.9289599657058716,0.989758,496.0299987792969,,,,,,,394.7,4.111458333,394.7,4.111458333,,,,,,,,,,,,,,,,,,,"Max Muncy","29779",691777
"Thomas Saggese","STL",81,350,321,78,53,16,1,9,38,37,21,0,87,4,2,2,,4,2,0.244656,0.0600069,0.247987,0.241976,0.297383,0.380416,0.296077,0.677799,0.13576,4.2017,0.307053,0.057475,-0.290797,36.5305,-4.82471,90.5551,-0.233322,1.18517,-4.151258617639542,2.035174310207367,0.974885,527.030029296875,,,,,,,329.5,4.067901234,329.5,4.067901234,,,,,,,,,,,,,,,,,,,"Thomas Saggese","27883",695336
"José Caballero","NYY",73,315,272,60,41,13,1,6,34,29,33,0,79,6,2,2,,33,8,0.2216,0.105061,0.252293,0.416425,0.316709,0.339867,0.294921,0.656576,0.118268,6.23365,0.286937,-0.0121514,2.78081,32.5818,-4.63784,88.8319,2.76865,-1.32551,-1.3776440620422363,0.04948842525482178,0.973364,224.4199981689453,,,,,,,321.1,4.398630136,321.1,4.398630136,,,,,,,,,,,,,,,,,,,"Jose Caballero","23401",676609
"Davis Schneider","TOR",68,294,253,56,33,11,1,11,35,34,36,1,80,3,2,0,,4,1,0.221587,0.122795,0.271001,0.453116,0.323758,0.397643,0.317389,0.721402,0.176057,3.84117,0.275868,-0.162681,-0.182044,35.7728,1.03442,103.785,-0.344725,-0.725364,0.9667040407657623,-1.7753639817237854,0.952565,594.4500122070312,,,,,,,323.4,4.755882352,323.4,4.755882352,,,,,,,,,,,,,,,,,,,"Davis Schneider","23565",676914
"Dylan Moore",,73,315,274,59,36,12,1,10,38,34,32,0,89,6,2,1,,19,6,0.217177,0.101884,0.282852,0.360202,0.311082,0.377248,0.304148,0.68833,0.160071,6.58576,0.281295,0.0302451,1.12,34.9417,-2.27797,93.6421,1.15025,-0.580258,-1.216826319694519,-0.4552575349807739,0.919674,673.1300048828125,,,,,,,324.2,4.44109589,324.2,4.44109589,,,,,,,,,,,,,,,,,,,"Dylan Moore","18042",664238
"Nolan Gorman","STL",122,525,469,103,62,19,0,21,57,63,50,1,163,2,4,0,,4,1,0.219509,0.0957816,0.311163,0.307818,0.296156,0.398186,0.302555,0.694343,0.178678,3.09227,0.283951,-1.28036,-0.402566,57.5571,-4.47572,94.993,-1.68292,0.66631,-4.798476457595825,-4.45868992805481,0.839956,444.1300048828125,,,,,,,521.1,4.271311475,521.1,4.271311475,,,,,,,,,,,,,,,,,,,"Nolan Gorman","22263",669357
"Casey Schmitt","SFG",96,413,377,89,59,18,0,11,43,45,27,0,95,5,3,2,,3,1,0.236946,0.0664456,0.230778,0.28792,0.294572,0.378177,0.294192,0.672749,0.141231,3.02955,0.285107,-0.164424,-0.531505,42.4741,-6.32505,89.5096,-0.695929,-1.02922,-5.830871820449829,0.19578313827514648,0.829296,479.739990234375,,,,,,,375.9,3.915625,375.9,3.915625,,,,,,,,,,,,,,,,,,,"Casey Schmitt","27577",669477
"Luis Arraez",,146,630,583,168,130,30,2,6,71,56,38,1,34,5,4,0,,8,4,0.288065,0.0601355,0.0532736,1.12881,0.334062,0.376152,0.311738,0.710214,0.088087,3.79009,0.295749,0.440998,-1.13174,73.7656,-0.673795,98.8558,-0.690743,-0.0425585,-1.5427383184432983,-12.242558289319277,0.77109,294.0299987792969,,,,,,,645.6,4.421917808,645.6,4.421917808,,,,,,,,,,,,,,,,,,,"Luis Arraez","18568",650333
"Luisangel Acuña","CHW",102,441,406,99,73,18,2,7,47,39,27,0,89,1,3,4,,26,6,0.243928,0.0609743,0.201255,0.302971,0.291198,0.346398,0.280348,0.637596,0.10247,6.24749,0.294688,0.419782,1.80508,40.3968,-11.7107,77.4079,2.22486,-0.081284,-9.517812490463257,1.6437159776687622,0.747332,626.3200073242188,,,,,,,394.4,3.866666666,394.4,3.866666666,,,,,,,,,,,,,,,,,,,"Luisangel Acuna","26548",682668
"Michael Massey","KCR",78,336,311,78,52,16,1,9,36,38,18,0,60,3,2,1,,3,1,0.249436,0.0521671,0.177686,0.293591,0.294783,0.39392,0.299181,0.688703,0.144484,3.42417,0.279427,0.0364846,-0.175074,35.9162,-3.78481,87.6218,-0.13859,-0.820903,-5.0405453741550446,-0.22090309858322144,0.644889,638,,,,,,,328.4,4.21025641,328.4,4.21025641,,,,,,,,,,,,,,,,,,,"Michael Massey","27684",686681
"Ryan Ritter","COL",57,245,218,53,34,11,2,7,31,27,19,0,65,5,2,1,,4,1,0.242323,0.078093,0.263658,0.29619,0.31587,0.398916,0.312956,0.714786,0.156593,5.54051,0.310649,0.0334329,-0.0483125,28.929,-0.0196481,86.3174,-0.0148796,1.01797,-3.9879824109375477,2.092974066734314,0.640088,616.969970703125,,,,,,,264.7,4.643859649,264.7,4.643859649,,,,,,,,,,,,,,,,,,,"Ryan Ritter","31500",690022
"Kristian Campbell","BOS",37,161,140,36,23,7,1,4,21,17,16,0,41,3,1,1,,2,1,0.253776,0.0999802,0.252487,0.395981,0.341508,0.403501,0.327508,0.745009,0.149725,4.70499,0.326629,0.0325743,-0.191703,20.9126,1.88922,105.956,-0.159129,0.449431,0.970995306968689,-0.5755690932273865,0.607407,438.9700012207031,,,,,,,183.2,4.951351351,183.2,4.951351351,,,,,,,,,,,,,,,,,,,"Kristian Campbell","33644",692225
"Leo Rivas","SEA",41,175,147,31,23,5,0,3,19,13,24,0,44,2,1,1,,9,2,0.212901,0.139178,0.249677,0.557431,0.328717,0.304369,0.290719,0.633086,0.0914685,5.21429,0.281416,-0.0308644,0.588495,17.504,-3.17361,91.3406,0.55763,-0.0540127,-1.2284440398216248,0.7709872499108315,0.569447,999,,,,,,,158.8,3.873170731,158.8,3.873170731,,,,,,,,,,,,,,,,,,,"Leo Rivas","21009",660844
"Adael Amador","COL",71,308,271,67,46,13,1,7,35,31,30,0,55,3,2,1,,12,5,0.245697,0.0989642,0.178769,0.553585,0.325327,0.379273,0.311272,0.7046,0.133576,4.70489,0.28085,-0.320076,-0.267706,35.9466,-0.44601,85.1632,-0.587783,-0.0371873,-6.003850221633911,1.0628127306699753,0.54289,508.32000732421875,,,,,,,321.2,4.523943661,321.2,4.523943661,,,,,,,,,,,,,,,,,,,"Adael Amador","27962",691182
"Luis Urías",,39,168,146,35,24,7,0,4,19,17,16,0,30,4,1,1,,1,1,0.239804,0.0979609,0.180925,0.541445,0.329105,0.374427,0.31235,0.703532,0.134623,2.95378,0.273709,-0.0357457,-0.219682,19.7543,-0.0961725,99.2763,-0.255427,-0.643423,-0.3991200625896454,-0.04342329502105713,0.536455,999,,,,,,,167,4.282051282,167,4.282051282,,,,,,,,,,,,,,,,,,,"Luis Urias","16622",649966
"Edouard Julien","MIN",37,161,137,31,20,6,0,4,19,16,22,0,48,1,1,0,,2,1,0.22592,0.134633,0.297528,0.452506,0.33547,0.369977,0.314693,0.705447,0.144056,3.36984,0.309543,-0.15672,-0.153429,19.2375,0.214073,100.566,-0.31015,-0.329937,-0.20275821536779404,-0.20493730902671814,0.525238,728.22998046875,,,,,,,161.6,4.367567567,161.6,4.367567567,,,,,,,,,,,,,,,,,,,"Edouard Julien","27534",666397
"Lenyn Sosa","CHW",89,385,361,91,62,16,0,13,40,45,17,0,84,2,3,2,,2,2,0.252209,0.0453298,0.217309,0.208596,0.289131,0.405419,0.299873,0.69455,0.15321,2.49258,0.293088,-0.0334261,-0.82789,41.3701,-4.12063,90.8576,-0.861316,0.394529,-5.009829103946686,-3.88047131896019,0.446162,301.260009765625,,,,,,,372.4,4.184269662,372.4,4.184269662,,,,,,,,,,,,,,,,,,,"Lenyn Sosa","22896",672820
"Mauricio Dubón","ATL",83,357,329,84,61,17,1,5,36,33,22,0,48,2,2,2,,4,1,0.254646,0.0602276,0.134125,0.449042,0.302621,0.354704,0.289293,0.657325,0.100058,3.4633,0.283264,-0.0106184,-0.309251,35.2948,-6.88755,83.289,-0.31987,-3.50408,-7.390612810850143,-0.8290815353393555,0.374237,504.3900146484375,,,,,,,320.2,3.857831325,320.2,3.857831325,,,,,,,,,,,,,,,,,,,"Mauricio Dubon","16530",643289
"Cody Freeman","TEX",57,245,227,54,36,11,0,7,24,27,13,0,43,2,2,1,,3,1,0.236348,0.0539921,0.177497,0.304185,0.281313,0.372796,0.285053,0.654109,0.136448,3.3317,0.262744,-0.0473801,-0.11399,23.3785,-5.57018,82.3112,-0.161371,-0.143355,-5.26920485496521,0.431644931435585,0.367808,740.9000244140625,,,,,,,221,3.877192982,221,3.877192982,,,,,,,,,,,,,,,,,,,"Cody Freeman","25629",683227
"Tyler Fitzgerald","SFG",42,182,166,38,24,8,1,5,20,20,11,0,53,3,1,1,,5,1,0.22716,0.061497,0.293548,0.209496,0.285287,0.373365,0.288029,0.658652,0.146205,5.21672,0.299452,0.205566,0.240051,17.8067,-3.69797,85.2879,0.445617,0.202404,-2.727903872728348,0.1524038314819336,0.356015,734.3200073242188,,,,,,,171.4,4.08095238,171.4,4.08095238,,,,,,,,,,,,,,,,,,,"Tyler Fitzgerald","26208",666149
"David Hamilton","BOS",26,112,101,23,15,5,1,3,14,11,10,0,26,1,1,1,,11,2,0.233577,0.0859245,0.229849,0.37383,0.301597,0.373594,0.296377,0.675191,0.140017,7.58683,0.286461,0.0871036,1.09254,11.7171,-1.51657,84.5109,1.17964,-0.0108879,-0.8649959564208984,0.43911204021424055,0.350827,720.9400024414062,,,,,,,124.5,4.788461538,124.5,4.788461538,,,,,,,,,,,,,,,,,,,"David Hamilton","27531",666152
"Kyle Farmer",,44,189,171,42,29,8,0,4,20,19,12,0,39,4,1,1,,2,1,0.242728,0.0630793,0.208036,0.303213,0.303968,0.367957,0.295975,0.671925,0.12523,3.37882,0.290496,-0.135259,-0.482289,19.7109,-2.62094,88.0276,-0.617548,0.226841,-3.291947662830353,0.15184126794338226,0.333177,999,,,,,,,174,3.954545454,174,3.954545454,,,,,,,,,,,,,,,,,,,"Kyle Farmer","14813",571657
"Jahmai Jones","DET",36,154,134,33,20,7,1,4,21,17,15,0,37,3,1,0,,4,1,0.242662,0.0987944,0.240585,0.410643,0.330464,0.410262,0.323934,0.740726,0.167599,6.183,0.299843,-0.00307065,0.036134,19.5565,1.3602,107.439,0.0330633,-0.0098633,1.3832727782428265,-3.4598633497953415,0.329839,739.47998046875,,,,,,,173.2,4.811111111,173.2,4.811111111,,,,,,,,,,,,,,,,,,,"Jahmai Jones","18872",663330
